,uid,latitude,longitude,date,split,geometry,index_right,index,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME_x,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,NAME_y,median_household_income,median_family_income,total_pop_race,poverty,total_pop,white,black,asian,hispanic_latino,aian,nhpi,other,multi,state,county,tract,poverty_rate,percent_white,percent_black,percent_asian,percent_nonwhite,percent_hispanic_latino,percent_aian,percent_nhpi,percent_other,percent_multi,poverty_rate_state,percent_white_state,percent_black_state,percent_asian_state,percent_aian_state,percent_nhpi_state,percent_other_state,percent_multi_state,percent_hispanic_latino_state,percent_nonwhite_state,NAME,median_household_income_state_overall,median_family_income_state_overall,total_pop_race_state_overall,poverty_state_overall,total_pop_state_overall,white_state_overall,black_state_overall,asian_state_overall,hispanic_latino_state_overall,aian_state_overall,nhpi_state_overall,other_state_overall,multi_state_overall,poverty_rate_bin,percent_white_bin,percent_black_bin,percent_asian_bin,percent_aian_bin,percent_nhpi_bin,percent_other_bin,percent_multi_bin,percent_hispanic_latino_bin,percent_nonwhite_bin,missing_pop,low_income
2092,njiu,41.3305639294444,-85.3836083333333,2018-05-21,train,POINT (-85.3836083333333 41.3305639294444),51103.0,690.0,18,113,972600,18113972600,9726,Census Tract 9726,G5020,S,138285078.0,4219979.0,+41.3136429,-085.4286670,"Census Tract 9726, Noble County, Indiana",61791.0,74111.0,4435.0,159.0,4435.0,4424.0,0.0,0.0,81.0,0.0,0.0,0.0,11.0,18,113,972600,0.03585118376550169,0.9975197294250282,0.0,0.0,0.002480270574971815,0.01826381059751973,0.0,0.0,0.0,0.002480270574971815,0.1353977940350358,0.8154160304485109,0.11340292978278485,0.018515833443743444,0.0025014762801024624,0.00040752405954899696,0.02379922663103573,0.025956979354273726,0.07105641155269542,0.1845839695514892,Indiana,56303.0,71164.0,6665703.0,782759.0,6665703.0,5553391.0,626587.0,151979.0,461850.0,15782.0,2506.0,145747.0,169711.0,0,1,0,0,0,0,0,0,0,0,0,0
2093,njko,35.81,-78.8816655852464,2017-07-06,train,POINT (-78.8816655852464 35.81),19918.0,1575.0,37,183,053411,37183053411,534.11,Census Tract 534.11,G5020,S,19489530.0,27953.0,+35.7978112,-078.8970079,"Census Tract 534.11, Wake County, North Carolina",155938.0,170755.0,11913.0,301.0,11913.0,6526.0,890.0,3990.0,576.0,16.0,0.0,70.0,421.0,37,183,053411,0.025266515571224713,0.5478049189960548,0.07470830185511626,0.3349282296650718,0.4521950810039453,0.04835054142533367,0.0013430705951481576,0.0,0.005875933853773189,0.03533954503483589,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,0,0,1,0,0,0,1,0,1,0,0
2094,nkbe,35.9061709605502,-79.1272447036331,2020-01-09,train,POINT (-79.1272447036331 35.9061709605502),18723.0,380.0,37,135,010701,37135010701,107.01,Census Tract 107.01,G5020,S,20477897.0,191171.0,+35.9202171,-079.1185866,"Census Tract 107.01, Orange County, North Carolina",109485.0,131111.0,2274.0,184.0,2274.0,1556.0,540.0,16.0,217.0,24.0,0.0,80.0,58.0,37,135,010701,0.08091468777484609,0.6842568161829375,0.23746701846965698,0.007036059806508356,0.31574318381706246,0.09542656112576957,0.010554089709762533,0.0,0.03518029903254178,0.025505716798592787,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,0,1,0,0,0,1,0,1,1,0,0
2095,nkbz,39.0803190688889,-86.4308666666667,2017-08-07,train,POINT (-86.4308666666667 39.0803190688889),51336.0,923.0,18,105,001402,18105001402,14.02,Census Tract 14.02,G5020,S,300071008.0,29703276.0,+39.1516032,-086.4241904,"Census Tract 14.02, Monroe County, Indiana",57148.0,59056.0,5683.0,319.0,5683.0,5305.0,32.0,31.0,81.0,28.0,0.0,93.0,194.0,18,105,001402,0.056132324476508885,0.9334858349463312,0.005630828787612177,0.0054548653879992965,0.06651416505366883,0.014253035368643321,0.004926975189160654,0.0,0.016364596163997887,0.034136899524898824,0.1353977940350358,0.8154160304485109,0.11340292978278485,0.018515833443743444,0.0025014762801024624,0.00040752405954899696,0.02379922663103573,0.025956979354273726,0.07105641155269542,0.1845839695514892,Indiana,56303.0,71164.0,6665703.0,782759.0,6665703.0,5553391.0,626587.0,151979.0,461850.0,15782.0,2506.0,145747.0,169711.0,0,1,0,0,1,0,0,1,0,0,0,1
2096,nkfj,35.8851455993803,-78.9589683239289,2017-12-06,train,POINT (-78.9589683239289 35.8851455993803),18995.0,652.0,37,063,002020,37063002020,20.20,Census Tract 20.20,G5020,S,16336211.0,287969.0,+35.8882883,-078.9407078,"Census Tract 20.20, Durham County, North Carolina",145179.0,151667.0,7445.0,81.0,7445.0,4759.0,1611.0,710.0,126.0,68.0,0.0,13.0,284.0,37,063,002020,0.010879785090664876,0.6392209536601746,0.21638683680322365,0.09536601746138348,0.3607790463398254,0.016924110141034253,0.00913364674278039,0.0,0.0017461383478844861,0.03814640698455339,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,0,0,1,0,0,0,1,0,1,0,0
2097,nkfr,35.74,-79.0788416138657,2017-09-18,train,POINT (-79.07884161386571 35.74),18888.0,545.0,37,037,020104,37037020104,201.04,Census Tract 201.04,G5020,S,40951085.0,853237.0,+35.7967143,-079.0528433,"Census Tract 201.04, Chatham County, North Carolina",99811.0,139746.0,5370.0,240.0,5370.0,4959.0,133.0,81.0,241.0,63.0,0.0,8.0,126.0,37,037,020104,0.0446927374301676,0.923463687150838,0.024767225325884545,0.015083798882681564,0.07653631284916201,0.044878957169459964,0.011731843575418994,0.0,0.0014897579143389199,0.02346368715083799,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
2098,nkko,35.6741708558687,-79.2226942427662,2020-10-22,train,POINT (-79.2226942427662 35.6741708558687),19420.0,1077.0,37,037,020800,37037020800,208,Census Tract 208,G5020,S,181755283.0,14479953.0,+35.7143431,-079.1474408,"Census Tract 208, Chatham County, North Carolina",65282.0,86213.0,9288.0,542.0,9288.0,7414.0,1555.0,109.0,439.0,0.0,0.0,39.0,171.0,37,037,020800,0.05835486649440138,0.7982342807924203,0.16742032730404824,0.01173557278208441,0.20176571920757969,0.04726528854435831,0.0,0.0,0.004198966408268734,0.018410852713178296,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
2099,nkmc,37.9495,-121.182,2019-01-08,train,POINT (-121.182 37.9495),36846.0,1633.0,06,077,003700,06077003700,37,Census Tract 37,G5020,S,41896621.0,62956.0,+37.9350636,-121.1904318,"Census Tract 37, San Joaquin County, California",38710.0,54401.0,3154.0,743.0,3154.0,2219.0,128.0,20.0,2275.0,167.0,20.0,435.0,165.0,06,077,003700,0.23557387444514902,0.7035510462904249,0.040583386176284084,0.0063411540900443885,0.29644895370957514,0.7213062777425492,0.05294863665187064,0.0063411540900443885,0.13792010145846545,0.0523145212428662,0.12236374293173113,0.6048675727987227,0.0582908203945456,0.1384788046263071,0.00836603248590504,0.0037439232934668547,0.13789661873663295,0.04835622766441983,0.3808663448957289,0.39513242720127734,California,75235.0,85837.0,39283497.0,4702069.0,39283497.0,23453222.0,2274108.0,5692423.0,15327688.0,303998.0,155290.0,5481792.0,1922664.0,1,1,0,0,1,1,1,1,1,0,0,1
2100,nksk,41.0491,-121.762,2021-09-22,train,POINT (-121.762 41.0491),40992.0,5779.0,06,089,012701,06089012701,127.01,Census Tract 127.01,G5020,S,1004478194.0,7394359.0,+40.8708919,-121.6257424,"Census Tract 127.01, Shasta County, California",47408.0,59457.0,4881.0,888.0,4881.0,4235.0,51.0,88.0,395.0,169.0,0.0,122.0,216.0,06,089,012701,0.1819299323909035,0.8676500717066175,0.010448678549477565,0.018029092399098546,0.1323499282933825,0.08092603974595369,0.0346240524482688,0.0,0.024994878098750256,0.044253226797787336,0.12236374293173113,0.6048675727987227,0.0582908203945456,0.1384788046263071,0.00836603248590504,0.0037439232934668547,0.13789661873663295,0.04835622766441983,0.3808663448957289,0.39513242720127734,California,75235.0,85837.0,39283497.0,4702069.0,39283497.0,23453222.0,2274108.0,5692423.0,15327688.0,303998.0,155290.0,5481792.0,1922664.0,1,1,0,0,1,0,0,0,0,0,0,1
2101,nkui,38.37611,-97.07583,2017-07-05,test,POINT (-97.07583 38.37611),69362.0,340.0,20,115,489700,20115489700,4897,Census Tract 4897,G5020,S,357673864.0,20765772.0,+38.3688222,-096.9926371,"Census Tract 4897, Marion County, Kansas",50449.0,64917.0,2783.0,141.0,2783.0,2686.0,14.0,0.0,85.0,0.0,0.0,14.0,69.0,20,115,489700,0.05066475026949335,0.9651455264103486,0.005030542579949695,0.0,0.03485447358965146,0.030542579949694573,0.0,0.0,0.005030542579949695,0.024793388429752067,0.1152385769408098,0.837549340677714,0.06662244038184784,0.02598334967651838,0.008380882176206432,0.0007868148065627427,0.026483430059549458,0.03419374222160111,0.12462156961095079,0.16245065932228597,Kansas,59597.0,75976.0,2910652.0,305642.0,2910652.0,2455935.0,170291.0,85794.0,345680.0,24010.0,2382.0,71683.0,100557.0,0,1,0,0,0,0,0,0,0,0,0,1
2102,nkum,36.11,-78.9045332764323,2018-07-05,train,POINT (-78.9045332764323 36.11),19080.0,737.0,37,063,001601,37063001601,16.01,Census Tract 16.01,G5020,S,26428567.0,473151.0,+36.0977064,-078.8807139,"Census Tract 16.01, Durham County, North Carolina",69556.0,84259.0,6435.0,808.0,6435.0,3905.0,2051.0,99.0,681.0,0.0,0.0,98.0,282.0,37,063,001601,0.12556332556332556,0.6068376068376068,0.3187257187257187,0.015384615384615385,0.39316239316239315,0.10582750582750583,0.0,0.0,0.01522921522921523,0.04382284382284382,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,0,1,0,0,0,0,1,1,1,0,0
2103,nkyv,42.027378,-78.967089,2017-07-24,train,POINT (-78.967089 42.027378),25271.0,2499.0,36,009,961400,36009961400,9614,Census Tract 9614,G5020,S,322590334.0,1399200.0,+42.1241377,-078.9816961,"Census Tract 9614, Cattaraugus County, New York",47115.0,63229.0,4859.0,645.0,4859.0,4769.0,11.0,4.0,68.0,21.0,0.0,3.0,51.0,36,009,961400,0.13274336283185842,0.9814776703025314,0.002263840296357275,0.0008232146532208273,0.018522329697468615,0.013994649104754064,0.004321876929409343,0.0,0.0006174109899156205,0.010495986828565548,0.12818090492416864,0.630265231818001,0.16734050985258794,0.08491145494299186,0.004878076437446107,0.00046494946608804195,0.08076116257585753,0.0313786149070275,0.17918353465626274,0.36973476818199896,New York,68486.0,84385.0,19572319.0,2445767.0,19572319.0,12459687.0,3065471.0,1647606.0,3720983.0,79512.0,8821.0,1694965.0,616257.0,1,1,0,0,0,0,0,0,0,0,0,1
2104,nlai,40.40194,-76.05892,2021-08-22,test,POINT (-76.05892 40.40194),29809.0,2119.0,42,011,010302,42011010302,103.02,Census Tract 103.02,G5020,S,49000832.0,1252659.0,+40.4306821,-076.0771218,"Census Tract 103.02, Berks County, Pennsylvania",79125.0,88438.0,2918.0,64.0,2918.0,2764.0,64.0,14.0,198.0,5.0,0.0,36.0,35.0,42,011,010302,0.02193283070596299,0.9472241261137766,0.02193283070596299,0.004797806716929404,0.05277587388622344,0.067854694996573,0.0017135023989033585,0.0,0.01233721727210418,0.011994516792323509,0.11959920000397792,0.7980483267693352,0.12211424549149144,0.030980270194210638,0.0019295997156271564,0.00034885889501186384,0.020211395998964137,0.02636730293535956,0.07015937196344414,0.2019516732306648,Pennsylvania,61744.0,78521.0,12791530.0,1406077.0,12791530.0,10300602.0,1430664.0,436324.0,935216.0,24691.0,4198.0,275177.0,319874.0,0,1,0,0,0,0,0,0,0,0,0,0
2105,nlce,35.6601981466021,-79.2486470366399,2020-08-13,train,POINT (-79.24864703663989 35.6601981466021),19420.0,1077.0,37,037,020800,37037020800,208,Census Tract 208,G5020,S,181755283.0,14479953.0,+35.7143431,-079.1474408,"Census Tract 208, Chatham County, North Carolina",65282.0,86213.0,9288.0,542.0,9288.0,7414.0,1555.0,109.0,439.0,0.0,0.0,39.0,171.0,37,037,020800,0.05835486649440138,0.7982342807924203,0.16742032730404824,0.01173557278208441,0.20176571920757969,0.04726528854435831,0.0,0.0,0.004198966408268734,0.018410852713178296,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
2106,nlif,35.7036066967236,-79.1680203570054,2019-06-06,train,POINT (-79.1680203570054 35.7036066967236),19420.0,1077.0,37,037,020800,37037020800,208,Census Tract 208,G5020,S,181755283.0,14479953.0,+35.7143431,-079.1474408,"Census Tract 208, Chatham County, North Carolina",65282.0,86213.0,9288.0,542.0,9288.0,7414.0,1555.0,109.0,439.0,0.0,0.0,39.0,171.0,37,037,020800,0.05835486649440138,0.7982342807924203,0.16742032730404824,0.01173557278208441,0.20176571920757969,0.04726528854435831,0.0,0.0,0.004198966408268734,0.018410852713178296,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
2107,nlzr,35.7035002379863,-79.1682180925778,2019-06-06,train,POINT (-79.1682180925778 35.7035002379863),19420.0,1077.0,37,037,020800,37037020800,208,Census Tract 208,G5020,S,181755283.0,14479953.0,+35.7143431,-079.1474408,"Census Tract 208, Chatham County, North Carolina",65282.0,86213.0,9288.0,542.0,9288.0,7414.0,1555.0,109.0,439.0,0.0,0.0,39.0,171.0,37,037,020800,0.05835486649440138,0.7982342807924203,0.16742032730404824,0.01173557278208441,0.20176571920757969,0.04726528854435831,0.0,0.0,0.004198966408268734,0.018410852713178296,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
2108,nmbr,36.03,-78.6845560296993,2020-07-22,test,POINT (-78.68455602969929 36.03),18765.0,422.0,37,183,053900,37183053900,539,Census Tract 539,G5020,S,108406265.0,20839152.0,+36.0166321,-078.6450858,"Census Tract 539, Wake County, North Carolina",127930.0,155129.0,9283.0,465.0,9283.0,7992.0,538.0,166.0,386.0,180.0,0.0,337.0,70.0,37,183,053900,0.05009156522675859,0.8609285791231283,0.05795540234837876,0.017882150166971884,0.1390714208768717,0.04158138532801896,0.01939028331358397,0.0,0.036302919314876655,0.007540665733060433,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,1,0,1,0,0,0,0,0
2109,nmeg,35.51,-79.0413707229013,2021-08-02,train,POINT (-79.04137072290131 35.51),20276.0,1933.0,37,105,030702,37105030702,307.02,Census Tract 307.02,G5020,S,118059291.0,1594381.0,+35.4940347,-079.0534716,"Census Tract 307.02, Lee County, North Carolina",50227.0,66016.0,4394.0,406.0,4394.0,3686.0,480.0,69.0,363.0,2.0,0.0,64.0,93.0,37,105,030702,0.0923987255348202,0.838871187983614,0.10923987255348203,0.01570323167956304,0.16112881201638599,0.08261265361857077,0.0004551661356395084,0.0,0.01456531634046427,0.02116522530723714,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,1
2110,nmgi,37.3906,-120.958,2021-04-13,train,POINT (-120.958 37.3906),40334.0,5121.0,06,047,000402,06047000402,4.02,Census Tract 4.02,G5020,S,118656652.0,1135494.0,+37.3998708,-120.8953613,"Census Tract 4.02, Merced County, California",62500.0,61442.0,9060.0,1096.0,9060.0,6702.0,0.0,16.0,2842.0,35.0,0.0,1654.0,653.0,06,047,000402,0.12097130242825607,0.7397350993377484,0.0,0.0017660044150110375,0.26026490066225166,0.3136865342163355,0.003863134657836645,0.0,0.182560706401766,0.07207505518763797,0.12236374293173113,0.6048675727987227,0.0582908203945456,0.1384788046263071,0.00836603248590504,0.0037439232934668547,0.13789661873663295,0.04835622766441983,0.3808663448957289,0.39513242720127734,California,75235.0,85837.0,39283497.0,4702069.0,39283497.0,23453222.0,2274108.0,5692423.0,15327688.0,303998.0,155290.0,5481792.0,1922664.0,0,1,0,0,0,0,1,1,0,0,0,1
2111,nmip,45.278333,-82.451667,2019-04-17,test,POINT (-82.451667 45.278333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
2112,nmnd,38.4140402777778,-86.6678775,2020-08-25,train,POINT (-86.6678775 38.4140402777778),51357.0,944.0,18,117,951600,18117951600,9516,Census Tract 9516,G5020,S,311820239.0,22948809.0,+38.4730659,-086.5609645,"Census Tract 9516, Orange County, Indiana",45063.0,49492.0,3255.0,377.0,3255.0,3161.0,0.0,0.0,0.0,7.0,0.0,0.0,87.0,18,117,951600,0.11582181259600614,0.971121351766513,0.0,0.0,0.028878648233486945,0.0,0.002150537634408602,0.0,0.0,0.026728110599078342,0.1353977940350358,0.8154160304485109,0.11340292978278485,0.018515833443743444,0.0025014762801024624,0.00040752405954899696,0.02379922663103573,0.025956979354273726,0.07105641155269542,0.1845839695514892,Indiana,56303.0,71164.0,6665703.0,782759.0,6665703.0,5553391.0,626587.0,151979.0,461850.0,15782.0,2506.0,145747.0,169711.0,0,1,0,0,0,0,0,1,0,0,0,1
2113,nmoa,36.12,-78.9142271890002,2018-07-05,train,POINT (-78.9142271890002 36.12),19081.0,738.0,37,063,001603,37063001603,16.03,Census Tract 16.03,G5020,S,25699105.0,334015.0,+36.1331720,-078.9302728,"Census Tract 16.03, Durham County, North Carolina",86638.0,99570.0,6829.0,182.0,6829.0,4923.0,1469.0,151.0,514.0,0.0,0.0,48.0,238.0,37,063,001603,0.02665104700541807,0.7208961780641382,0.2151120222580173,0.022111582955044663,0.27910382193586175,0.07526724264167521,0.0,0.0,0.007028847561868502,0.034851369160931324,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,1,0,0,0,0
2114,nmrh,41.56372,-75.70782,2021-06-24,train,POINT (-75.70782 41.56372),28135.0,445.0,42,069,110201,42069110201,1102.01,Census Tract 1102.01,G5020,S,116760186.0,3698787.0,+41.6061683,-075.6564216,"Census Tract 1102.01, Lackawanna County, Pennsylvania",71438.0,84191.0,4109.0,220.0,4109.0,4084.0,12.0,11.0,27.0,0.0,0.0,0.0,2.0,42,069,110201,0.0535410075444147,0.9939157945972256,0.0029204185933317107,0.002677050377220735,0.006084205402774398,0.006570941834996349,0.0,0.0,0.0,0.0004867364322219518,0.11959920000397792,0.7980483267693352,0.12211424549149144,0.030980270194210638,0.0019295997156271564,0.00034885889501186384,0.020211395998964137,0.02636730293535956,0.07015937196344414,0.2019516732306648,Pennsylvania,61744.0,78521.0,12791530.0,1406077.0,12791530.0,10300602.0,1430664.0,436324.0,935216.0,24691.0,4198.0,275177.0,319874.0,0,1,0,0,0,0,0,0,0,0,0,0
2115,nnhb,41.7098691666667,-85.0363,2019-06-17,train,POINT (-85.0363 41.7098691666667),51907.0,1494.0,18,151,970900,18151970900,9709,Census Tract 9709,G5020,S,38900236.0,8246072.0,+41.7290220,-085.0065127,"Census Tract 9709, Steuben County, Indiana",67342.0,79232.0,2354.0,134.0,2354.0,2318.0,0.0,13.0,34.0,3.0,0.0,0.0,20.0,18,151,970900,0.05692438402718777,0.9847068819031436,0.0,0.0055225148683092605,0.015293118096856415,0.014443500424808835,0.001274426508071368,0.0,0.0,0.008496176720475786,0.1353977940350358,0.8154160304485109,0.11340292978278485,0.018515833443743444,0.0025014762801024624,0.00040752405954899696,0.02379922663103573,0.025956979354273726,0.07105641155269542,0.1845839695514892,Indiana,56303.0,71164.0,6665703.0,782759.0,6665703.0,5553391.0,626587.0,151979.0,461850.0,15782.0,2506.0,145747.0,169711.0,0,1,0,0,0,0,0,0,0,0,0,0
2116,nnjk,35.88,-79.1240736260458,2019-07-17,train,POINT (-79.1240736260458 35.88),18728.0,385.0,37,135,010704,37135010704,107.04,Census Tract 107.04,G5020,S,19389933.0,676162.0,+35.8845127,-079.1088116,"Census Tract 107.04, Orange County, North Carolina",59217.0,78180.0,5415.0,424.0,5415.0,4126.0,679.0,350.0,413.0,0.0,0.0,33.0,227.0,37,135,010704,0.07830101569713759,0.7619575253924284,0.12539242843951987,0.06463527239150507,0.23804247460757155,0.07626962142197599,0.0,0.0,0.006094182825484765,0.04192059095106186,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,1,0,0,0,1,0,0,0,0
